series_id,industry_code,measure_code,year,value
IPUHN45311_T300000000,N45311_,T30,2016,5670.000
IPUHN45311_T300000000,N45311_,T30,2017,5698.000
IPUHN45311_T300000000,N45311_,T30,2018,5751.000
IPUHN45311_T300000000,N45311_,T30,2019,5793.000
IPUHN45311_T300000000,N45311_,T30,2020,5185.000
IPUHN45311_T300000000,N45311_,T30,2021,6772.000
IPUHN45311_T300000000,N45311_,T30,2022,7386.000
IPUHN45311_T300000000,N45311_,T30,2023,6827.510
IPUHN45311_T300000000,N45311_,T30,2024,7238.771
IPUHN45311_T300000000,N45311_,T30,2025,7965.102
IPUHN45311_T301000000,N45311_,T30,1988,3.4
IPUHN45311_T301000000,N45311_,T30,1989,7.5
IPUHN45311_T301000000,N45311_,T30,1990,2.1
IPUHN45311_T301000000,N45311_,T30,1991,-2.0
IPUHN45311_T301000000,N45311_,T30,1992,6.4
IPUHN45311_T301000000,N45311_,T30,1993,0.5
IPUHN45311_T301000000,N45311_,T30,1994,2.5
IPUHN45311_T301000000,N45311_,T30,1995,0.7
IPUHN45311_T301000000,N45311_,T30,1996,7.3
IPUHN45311_T301000000,N45311_,T30,1997,2.7
IPUHN45311_T301000000,N45311_,T30,1998,3.7
IPUHN45311_T301000000,N45311_,T30,1999,2.9
IPUHN45311_T301000000,N45311_,T30,2000,4.7
IPUHN45311_T301000000,N45311_,T30,2001,-3.8
IPUHN45311_T301000000,N45311_,T30,2002,-4.6
IPUHN45311_T301000000,N45311_,T30,2003,-7.3
IPUHN45311_T301000000,N45311_,T30,2004,-3.1
IPUHN45311_T301000000,N45311_,T30,2005,5.2
IPUHN45311_T301000000,N45311_,T30,2006,3.5
IPUHN45311_T301000000,N45311_,T30,2007,-1.2
IPUHN45311_T301000000,N45311_,T30,2008,-7.4
IPUHN45311_T301000000,N45311_,T30,2009,-12.5
IPUHN45311_T301000000,N45311_,T30,2010,0.4
IPUHN45311_T301000000,N45311_,T30,2011,-5.3
IPUHN45311_T301000000,N45311_,T30,2012,0.0
IPUHN45311_T301000000,N45311_,T30,2013,1.8
IPUHN45311_T301000000,N45311_,T30,2014,1.5
IPUHN45311_T301000000,N45311_,T30,2015,-0.7
IPUHN45311_T301000000,N45311_,T30,2016,-0.9
IPUHN45311_T301000000,N45311_,T30,2017,0.5
IPUHN45311_T301000000,N45311_,T30,2018,0.9
IPUHN45311_T301000000,N45311_,T30,2019,0.7
IPUHN45311_T301000000,N45311_,T30,2020,-10.5
IPUHN45311_T301000000,N45311_,T30,2021,30.6
IPUHN45311_T301000000,N45311_,T30,2022,9.1
IPUHN45311_T301000000,N45311_,T30,2023,-7.6
IPUHN45311_T301000000,N45311_,T30,2024,6.0
IPUHN45311_T301000000,N45311_,T30,2025,10.0
IPUHN4531__L020000000,N4531__,L02,1987,2045.496
IPUHN4531__L020000000,N4531__,L02,1988,2026.300
IPUHN4531__L020000000,N4531__,L02,1989,2233.261
IPUHN4531__L020000000,N4531__,L02,1990,2445.433
IPUHN4531__L020000000,N4531__,L02,1991,2330.941
IPUHN4531__L020000000,N4531__,L02,1992,2278.043
IPUHN4531__L020000000,N4531__,L02,1993,2228.171
IPUHN4531__L020000000,N4531__,L02,1994,2477.518
IPUHN4531__L020000000,N4531__,L02,1995,2471.662
IPUHN4531__L020000000,N4531__,L02,1996,2427.754
IPUHN4531__L020000000,N4531__,L02,1997,2568.282
IPUHN4531__L020000000,N4531__,L02,1998,2680.851
IPUHN4531__L020000000,N4531__,L02,1999,2538.322
IPUHN4531__L020000000,N4531__,L02,2000,2553.284
IPUHN4531__L020000000,N4531__,L02,2001,2815.954
IPUHN4531__L020000000,N4531__,L02,2002,2446.040
IPUHN4531__L020000000,N4531__,L02,2003,2520.989
IPUHN4531__L020000000,N4531__,L02,2004,2594.636
IPUHN4531__L020000000,N4531__,L02,2005,2449.235
IPUHN4531__L020000000,N4531__,L02,2006,2271.054
IPUHN4531__L020000000,N4531__,L02,2007,2529.644
IPUHN4531__L020000000,N4531__,L02,2008,2314.816
IPUHN4531__L020000000,N4531__,L02,2009,2001.305
IPUHN4531__L020000000,N4531__,L02,2010,2099.326
IPUHN4531__L020000000,N4531__,L02,2011,1821.969
IPUHN4531__L020000000,N4531__,L02,2012,1918.304
IPUHN4531__L020000000,N4531__,L02,2013,1909.077
IPUHN4531__L020000000,N4531__,L02,2014,2194.035
IPUHN4531__L020000000,N4531__,L02,2015,2091.970
IPUHN4531__L020000000,N4531__,L02,2016,1992.411
IPUHN4531__L020000000,N4531__,L02,2017,2108.600
IPUHN4531__L020000000,N4531__,L02,2018,2000.163
IPUHN4531__L020000000,N4531__,L02,2019,1974.942
IPUHN4531__L020000000,N4531__,L02,2020,1836.879
IPUHN4531__L020000000,N4531__,L02,2021,2672.715
IPUHN4531__L020000000,N4531__,L02,2022,2284.472
IPUHN4531__L020000000,N4531__,L02,2023,2478.944
IPUHN4531__L020000000,N4531__,L02,2024,2418.943
IPUHN4531__L020000000,N4531__,L02,2025,2539.116
IPUHN4531__L021000000,N4531__,L02,1988,-0.9
IPUHN4531__L021000000,N4531__,L02,1989,10.2
IPUHN4531__L021000000,N4531__,L02,1990,9.5
IPUHN4531__L021000000,N4531__,L02,1991,-4.7
IPUHN4531__L021000000,N4531__,L02,1992,-2.3
IPUHN4531__L021000000,N4531__,L02,1993,-2.2
IPUHN4531__L021000000,N4531__,L02,1994,11.2
IPUHN4531__L021000000,N4531__,L02,1995,-0.2
IPUHN4531__L021000000,N4531__,L02,1996,-1.8
IPUHN4531__L021000000,N4531__,L02,1997,5.8
IPUHN4531__L021000000,N4531__,L02,1998,4.4
IPUHN4531__L021000000,N4531__,L02,1999,-5.3
IPUHN4531__L021000000,N4531__,L02,2000,0.6
IPUHN4531__L021000000,N4531__,L02,2001,10.3
IPUHN4531__L021000000,N4531__,L02,2002,-13.1
IPUHN4531__L021000000,N4531__,L02,2003,3.1
IPUHN4531__L021000000,N4531__,L02,2004,2.9
IPUHN4531__L021000000,N4531__,L02,2005,-5.6
IPUHN4531__L021000000,N4531__,L02,2006,-7.3
IPUHN4531__L021000000,N4531__,L02,2007,11.4
IPUHN4531__L021000000,N4531__,L02,2008,-8.5
IPUHN4531__L021000000,N4531__,L02,2009,-13.5
IPUHN4531__L021000000,N4531__,L02,2010,4.9
IPUHN4531__L021000000,N4531__,L02,2011,-13.2
IPUHN4531__L021000000,N4531__,L02,2012,5.3
IPUHN4531__L021000000,N4531__,L02,2013,-0.5
IPUHN4531__L021000000,N4531__,L02,2014,14.9
IPUHN4531__L021000000,N4531__,L02,2015,-4.7
IPUHN4531__L021000000,N4531__,L02,2016,-4.8
IPUHN4531__L021000000,N4531__,L02,2017,5.8
IPUHN4531__L021000000,N4531__,L02,2018,-5.1
IPUHN4531__L021000000,N4531__,L02,2019,-1.3
IPUHN4531__L021000000,N4531__,L02,2020,-7.0
IPUHN4531__L021000000,N4531__,L02,2021,45.5
IPUHN4531__L021000000,N4531__,L02,2022,-14.5
IPUHN4531__L021000000,N4531__,L02,2023,8.5
IPUHN4531__L021000000,N4531__,L02,2024,-2.4
IPUHN4531__L021000000,N4531__,L02,2025,5.0
IPUHN4531__T300000000,N4531__,T30,1987,5410.000
IPUHN4531__T300000000,N4531__,T30,1988,5593.000
IPUHN4531__T300000000,N4531__,T30,1989,6011.000
IPUHN4531__T300000000,N4531__,T30,1990,6135.000
IPUHN4531__T300000000,N4531__,T30,1991,6010.000
IPUHN4531__T300000000,N4531__,T30,1992,6397.000
IPUHN4531__T300000000,N4531__,T30,1993,6429.000
IPUHN4531__T300000000,N4531__,T30,1994,6587.000
IPUHN4531__T300000000,N4531__,T30,1995,6636.000
IPUHN4531__T300000000,N4531__,T30,1996,7122.000
IPUHN4531__T300000000,N4531__,T30,1997,7316.000
IPUHN4531__T300000000,N4531__,T30,1998,7585.000
IPUHN4531__T300000000,N4531__,T30,1999,7804.000
IPUHN4531__T300000000,N4531__,T30,2000,8171.000
IPUHN4531__T300000000,N4531__,T30,2001,7859.000
IPUHN4531__T300000000,N4531__,T30,2002,7494.000
IPUHN4531__T300000000,N4531__,T30,2003,6945.000
IPUHN4531__T300000000,N4531__,T30,2004,6730.000
IPUHN4531__T300000000,N4531__,T30,2005,7078.000
IPUHN4531__T300000000,N4531__,T30,2006,7329.000
IPUHN4531__T300000000,N4531__,T30,2007,7244.000
IPUHN4531__T300000000,N4531__,T30,2008,6710.000
IPUHN4531__T300000000,N4531__,T30,2009,5868.000
IPUHN4531__T300000000,N4531__,T30,2010,5891.000
IPUHN4531__T300000000,N4531__,T30,2011,5580.000
IPUHN4531__T300000000,N4531__,T30,2012,5578.000
IPUHN4531__T300000000,N4531__,T30,2013,5676.000
IPUHN4531__T300000000,N4531__,T30,2014,5759.000
IPUHN4531__T300000000,N4531__,T30,2015,5719.000
IPUHN4531__T300000000,N4531__,T30,2016,5670.000
IPUHN4531__T300000000,N4531__,T30,2017,5698.000
IPUHN4531__T300000000,N4531__,T30,2018,5751.000
IPUHN4531__T300000000,N4531__,T30,2019,5793.000
IPUHN4531__T300000000,N4531__,T30,2020,5185.000
IPUHN4531__T300000000,N4531__,T30,2021,6772.000
IPUHN4531__T300000000,N4531__,T30,2022,7386.000
IPUHN4531__T300000000,N4531__,T30,2023,6827.510
IPUHN4531__T300000000,N4531__,T30,2024,7238.771
IPUHN4531__T300000000,N4531__,T30,2025,7965.102
IPUHN4531__T301000000,N4531__,T30,1988,3.4
IPUHN4531__T301000000,N4531__,T30,1989,7.5
IPUHN4531__T301000000,N4531__,T30,1990,2.1
IPUHN4531__T301000000,N4531__,T30,1991,-2.0
IPUHN4531__T301000000,N4531__,T30,1992,6.4
IPUHN4531__T301000000,N4531__,T30,1993,0.5
IPUHN4531__T301000000,N4531__,T30,1994,2.5
IPUHN4531__T301000000,N4531__,T30,1995,0.7
IPUHN4531__T301000000,N4531__,T30,1996,7.3
IPUHN4531__T301000000,N4531__,T30,1997,2.7
IPUHN4531__T301000000,N4531__,T30,1998,3.7
IPUHN4531__T301000000,N4531__,T30,1999,2.9
IPUHN4531__T301000000,N4531__,T30,2000,4.7
IPUHN4531__T301000000,N4531__,T30,2001,-3.8
IPUHN4531__T301000000,N4531__,T30,2002,-4.6
IPUHN4531__T301000000,N4531__,T30,2003,-7.3
IPUHN4531__T301000000,N4531__,T30,2004,-3.1
IPUHN4531__T301000000,N4531__,T30,2005,5.2
IPUHN4531__T301000000,N4531__,T30,2006,3.5
IPUHN4531__T301000000,N4531__,T30,2007,-1.2
IPUHN4531__T301000000,N4531__,T30,2008,-7.4
IPUHN4531__T301000000,N4531__,T30,2009,-12.5
IPUHN4531__T301000000,N4531__,T30,2010,0.4
IPUHN4531__T301000000,N4531__,T30,2011,-5.3
IPUHN4531__T301000000,N4531__,T30,2012,0.0
IPUHN4531__T301000000,N4531__,T30,2013,1.8
IPUHN4531__T301000000,N4531__,T30,2014,1.5
IPUHN4531__T301000000,N4531__,T30,2015,-0.7
IPUHN4531__T301000000,N4531__,T30,2016,-0.9
IPUHN4531__T301000000,N4531__,T30,2017,0.5
IPUHN4531__T301000000,N4531__,T30,2018,0.9
IPUHN4531__T301000000,N4531__,T30,2019,0.7
IPUHN4531__T301000000,N4531__,T30,2020,-10.5
IPUHN4531__T301000000,N4531__,T30,2021,30.6
IPUHN4531__T301000000,N4531__,T30,2022,9.1
IPUHN4531__T301000000,N4531__,T30,2023,-7.6
IPUHN4531__T301000000,N4531__,T30,2024,6.0
IPUHN4531__T301000000,N4531__,T30,2025,10.0
IPUHN453210L020000000,N453210,L02,1987,3038.321
IPUHN453210L020000000,N453210,L02,1988,3377.337
IPUHN453210L020000000,N453210,L02,1989,3603.280
IPUHN453210L020000000,N453210,L02,1990,3654.933
IPUHN453210L020000000,N453210,L02,1991,3617.796
IPUHN453210L020000000,N453210,L02,1992,3729.273
IPUHN453210L020000000,N453210,L02,1993,3907.535
IPUHN453210L020000000,N453210,L02,1994,4173.076
IPUHN453210L020000000,N453210,L02,1995,4539.723
IPUHN453210L020000000,N453210,L02,1996,4921.355
IPUHN453210L020000000,N453210,L02,1997,5402.645
IPUHN453210L020000000,N453210,L02,1998,5894.644
IPUHN453210L020000000,N453210,L02,1999,6397.665
IPUHN453210L020000000,N453210,L02,2000,6830.628
IPUHN453210L020000000,N453210,L02,2001,6423.395
IPUHN453210L020000000,N453210,L02,2002,6311.666
IPUHN453210L020000000,N453210,L02,2003,6384.241
IPUHN453210L020000000,N453210,L02,2004,6304.964
IPUHN453210L020000000,N453210,L02,2005,6479.207
IPUHN453210L020000000,N453210,L02,2006,6249.296
IPUHN453210L020000000,N453210,L02,2007,6288.428
IPUHN453210L020000000,N453210,L02,2008,5715.814
IPUHN453210L020000000,N453210,L02,2009,5281.586
IPUHN453210L020000000,N453210,L02,2010,5420.756
IPUHN453210L020000000,N453210,L02,2011,5420.261
IPUHN453210L020000000,N453210,L02,2012,5275.849
IPUHN453210L020000000,N453210,L02,2013,5054.721
IPUHN453210L020000000,N453210,L02,2014,4945.108
IPUHN453210L020000000,N453210,L02,2015,4937.640
IPUHN453210L020000000,N453210,L02,2016,4742.567
IPUHN453210L020000000,N453210,L02,2017,4513.461
IPUHN453210L020000000,N453210,L02,2018,4389.917
IPUHN453210L020000000,N453210,L02,2019,4377.765
IPUHN453210L020000000,N453210,L02,2020,4026.486
IPUHN453210L020000000,N453210,L02,2021,4059.272
IPUHN453210L020000000,N453210,L02,2022,3732.868
IPUHN453210L020000000,N453210,L02,2023,3807.802
IPUHN453210L020000000,N453210,L02,2024,3431.265
IPUHN453210L020000000,N453210,L02,2025,3246.526
IPUHN453210L021000000,N453210,L02,1988,11.2
IPUHN453210L021000000,N453210,L02,1989,6.7
IPUHN453210L021000000,N453210,L02,1990,1.4
IPUHN453210L021000000,N453210,L02,1991,-1.0
IPUHN453210L021000000,N453210,L02,1992,3.1
IPUHN453210L021000000,N453210,L02,1993,4.8
IPUHN453210L021000000,N453210,L02,1994,6.8
IPUHN453210L021000000,N453210,L02,1995,8.8
IPUHN453210L021000000,N453210,L02,1996,8.4
IPUHN453210L021000000,N453210,L02,1997,9.8
IPUHN453210L021000000,N453210,L02,1998,9.1
IPUHN453210L021000000,N453210,L02,1999,8.5
IPUHN453210L021000000,N453210,L02,2000,6.8
IPUHN453210L021000000,N453210,L02,2001,-6.0
IPUHN453210L021000000,N453210,L02,2002,-1.7
IPUHN453210L021000000,N453210,L02,2003,1.1
IPUHN453210L021000000,N453210,L02,2004,-1.2
IPUHN453210L021000000,N453210,L02,2005,2.8
IPUHN453210L021000000,N453210,L02,2006,-3.5
IPUHN453210L021000000,N453210,L02,2007,0.6
IPUHN453210L021000000,N453210,L02,2008,-9.1
IPUHN453210L021000000,N453210,L02,2009,-7.6
IPUHN453210L021000000,N453210,L02,2010,2.6
IPUHN453210L021000000,N453210,L02,2011,0.0
IPUHN453210L021000000,N453210,L02,2012,-2.7
IPUHN453210L021000000,N453210,L02,2013,-4.2
IPUHN453210L021000000,N453210,L02,2014,-2.2
IPUHN453210L021000000,N453210,L02,2015,-0.2
IPUHN453210L021000000,N453210,L02,2016,-4.0
IPUHN453210L021000000,N453210,L02,2017,-4.8
IPUHN453210L021000000,N453210,L02,2018,-2.7
IPUHN453210L021000000,N453210,L02,2019,-0.3
IPUHN453210L021000000,N453210,L02,2020,-8.0
IPUHN453210L021000000,N453210,L02,2021,0.8
IPUHN453210L021000000,N453210,L02,2022,-8.0
IPUHN453210L021000000,N453210,L02,2023,2.0
IPUHN453210L021000000,N453210,L02,2024,-9.9
IPUHN453210L021000000,N453210,L02,2025,-5.4
IPUHN453210T300000000,N453210,T30,1987,6602.000
IPUHN453210T300000000,N453210,T30,1988,7620.000
IPUHN453210T300000000,N453210,T30,1989,8769.000
IPUHN453210T300000000,N453210,T30,1990,8920.000
IPUHN453210T300000000,N453210,T30,1991,8978.000
IPUHN453210T300000000,N453210,T30,1992,9184.000
IPUHN453210T300000000,N453210,T30,1993,11127.000
IPUHN453210T300000000,N453210,T30,1994,13235.000
IPUHN453210T300000000,N453210,T30,1995,14824.000
IPUHN453210T300000000,N453210,T30,1996,15592.000
IPUHN453210T300000000,N453210,T30,1997,17334.000
IPUHN453210T300000000,N453210,T30,1998,19522.000
IPUHN453210T300000000,N453210,T30,1999,21600.000
IPUHN453210T300000000,N453210,T30,2000,22748.000
IPUHN453210T300000000,N453210,T30,2001,20885.000
IPUHN453210T300000000,N453210,T30,2002,20961.000
IPUHN453210T300000000,N453210,T30,2003,21017.000
IPUHN453210T300000000,N453210,T30,2004,21685.000
IPUHN453210T300000000,N453210,T30,2005,22162.000
IPUHN453210T300000000,N453210,T30,2006,22788.000
IPUHN453210T300000000,N453210,T30,2007,23204.000
IPUHN453210T300000000,N453210,T30,2008,21272.000
IPUHN453210T300000000,N453210,T30,2009,19397.000
IPUHN453210T300000000,N453210,T30,2010,18774.000
IPUHN453210T300000000,N453210,T30,2011,18117.000
IPUHN453210T300000000,N453210,T30,2012,17401.000
IPUHN453210T300000000,N453210,T30,2013,16552.000
IPUHN453210T300000000,N453210,T30,2014,15670.000
IPUHN453210T300000000,N453210,T30,2015,14496.000
IPUHN453210T300000000,N453210,T30,2016,13288.000
IPUHN453210T300000000,N453210,T30,2017,12261.000
IPUHN453210T300000000,N453210,T30,2018,11306.000
IPUHN453210T300000000,N453210,T30,2019,10699.000
IPUHN453210T300000000,N453210,T30,2020,10175.000
IPUHN453210T300000000,N453210,T30,2021,10142.000
IPUHN453210T300000000,N453210,T30,2022,9988.000
IPUHN453210T300000000,N453210,T30,2023,9785.359
IPUHN453210T300000000,N453210,T30,2024,8009.273
IPUHN453210T300000000,N453210,T30,2025,7553.332
IPUHN453210T301000000,N453210,T30,1988,15.4
IPUHN453210T301000000,N453210,T30,1989,15.1
IPUHN453210T301000000,N453210,T30,1990,1.7
IPUHN453210T301000000,N453210,T30,1991,0.7
IPUHN453210T301000000,N453210,T30,1992,2.3
IPUHN453210T301000000,N453210,T30,1993,21.2
IPUHN453210T301000000,N453210,T30,1994,18.9
IPUHN453210T301000000,N453210,T30,1995,12.0
IPUHN453210T301000000,N453210,T30,1996,5.2
IPUHN453210T301000000,N453210,T30,1997,11.2
IPUHN453210T301000000,N453210,T30,1998,12.6
IPUHN453210T301000000,N453210,T30,1999,10.6
IPUHN453210T301000000,N453210,T30,2000,5.3
IPUHN453210T301000000,N453210,T30,2001,-8.2
IPUHN453210T301000000,N453210,T30,2002,0.4
IPUHN453210T301000000,N453210,T30,2003,0.3
IPUHN453210T301000000,N453210,T30,2004,3.2
IPUHN453210T301000000,N453210,T30,2005,2.2
IPUHN453210T301000000,N453210,T30,2006,2.8
IPUHN453210T301000000,N453210,T30,2007,1.8
IPUHN453210T301000000,N453210,T30,2008,-8.3
IPUHN453210T301000000,N453210,T30,2009,-8.8
IPUHN453210T301000000,N453210,T30,2010,-3.2
IPUHN453210T301000000,N453210,T30,2011,-3.5
IPUHN453210T301000000,N453210,T30,2012,-4.0
IPUHN453210T301000000,N453210,T30,2013,-4.9
IPUHN453210T301000000,N453210,T30,2014,-5.3
IPUHN453210T301000000,N453210,T30,2015,-7.5
IPUHN453210T301000000,N453210,T30,2016,-8.3
IPUHN453210T301000000,N453210,T30,2017,-7.7
IPUHN453210T301000000,N453210,T30,2018,-7.8
IPUHN453210T301000000,N453210,T30,2019,-5.4
IPUHN453210T301000000,N453210,T30,2020,-4.9
IPUHN453210T301000000,N453210,T30,2021,-0.3
IPUHN453210T301000000,N453210,T30,2022,-1.5
IPUHN453210T301000000,N453210,T30,2023,-2.0
IPUHN453210T301000000,N453210,T30,2024,-18.2
IPUHN453210T301000000,N453210,T30,2025,-5.7
IPUHN45321_L020000000,N45321_,L02,1987,3038.321
IPUHN45321_L020000000,N45321_,L02,1988,3377.337
IPUHN45321_L020000000,N45321_,L02,1989,3603.280
IPUHN45321_L020000000,N45321_,L02,1990,3654.933
IPUHN45321_L020000000,N45321_,L02,1991,3617.796
IPUHN45321_L020000000,N45321_,L02,1992,3729.273
IPUHN45321_L020000000,N45321_,L02,1993,3907.535
IPUHN45321_L020000000,N45321_,L02,1994,4173.076
IPUHN45321_L020000000,N45321_,L02,1995,4539.723
IPUHN45321_L020000000,N45321_,L02,1996,4921.355
IPUHN45321_L020000000,N45321_,L02,1997,5402.645
IPUHN45321_L020000000,N45321_,L02,1998,5894.644
IPUHN45321_L020000000,N45321_,L02,1999,6397.665
IPUHN45321_L020000000,N45321_,L02,2000,6830.628
IPUHN45321_L020000000,N45321_,L02,2001,6423.395
IPUHN45321_L020000000,N45321_,L02,2002,6311.666
IPUHN45321_L020000000,N45321_,L02,2003,6384.241
IPUHN45321_L020000000,N45321_,L02,2004,6304.964
IPUHN45321_L020000000,N45321_,L02,2005,6479.207
IPUHN45321_L020000000,N45321_,L02,2006,6249.296
IPUHN45321_L020000000,N45321_,L02,2007,6288.428
IPUHN45321_L020000000,N45321_,L02,2008,5715.814
IPUHN45321_L020000000,N45321_,L02,2009,5281.586
IPUHN45321_L020000000,N45321_,L02,2010,5420.756
IPUHN45321_L020000000,N45321_,L02,2011,5420.261
IPUHN45321_L020000000,N45321_,L02,2012,5275.849
IPUHN45321_L020000000,N45321_,L02,2013,5054.721
IPUHN45321_L020000000,N45321_,L02,2014,4945.108
IPUHN45321_L020000000,N45321_,L02,2015,4937.640
IPUHN45321_L020000000,N45321_,L02,2016,4742.567
IPUHN45321_L020000000,N45321_,L02,2017,4513.461
IPUHN45321_L020000000,N45321_,L02,2018,4389.917
IPUHN45321_L020000000,N45321_,L02,2019,4377.765
IPUHN45321_L020000000,N45321_,L02,2020,4026.486
IPUHN45321_L020000000,N45321_,L02,2021,4059.272
IPUHN45321_L020000000,N45321_,L02,2022,3732.868
IPUHN45321_L020000000,N45321_,L02,2023,3807.802
IPUHN45321_L020000000,N45321_,L02,2024,3431.265
IPUHN45321_L020000000,N45321_,L02,2025,3246.526
IPUHN45321_L021000000,N45321_,L02,1988,11.2
IPUHN45321_L021000000,N45321_,L02,1989,6.7
IPUHN45321_L021000000,N45321_,L02,1990,1.4
IPUHN45321_L021000000,N45321_,L02,1991,-1.0
IPUHN45321_L021000000,N45321_,L02,1992,3.1
IPUHN45321_L021000000,N45321_,L02,1993,4.8
IPUHN45321_L021000000,N45321_,L02,1994,6.8
IPUHN45321_L021000000,N45321_,L02,1995,8.8
IPUHN45321_L021000000,N45321_,L02,1996,8.4
IPUHN45321_L021000000,N45321_,L02,1997,9.8
IPUHN45321_L021000000,N45321_,L02,1998,9.1
IPUHN45321_L021000000,N45321_,L02,1999,8.5
IPUHN45321_L021000000,N45321_,L02,2000,6.8
IPUHN45321_L021000000,N45321_,L02,2001,-6.0
IPUHN45321_L021000000,N45321_,L02,2002,-1.7
IPUHN45321_L021000000,N45321_,L02,2003,1.1
IPUHN45321_L021000000,N45321_,L02,2004,-1.2
IPUHN45321_L021000000,N45321_,L02,2005,2.8
IPUHN45321_L021000000,N45321_,L02,2006,-3.5
IPUHN45321_L021000000,N45321_,L02,2007,0.6
IPUHN45321_L021000000,N45321_,L02,2008,-9.1
IPUHN45321_L021000000,N45321_,L02,2009,-7.6
IPUHN45321_L021000000,N45321_,L02,2010,2.6
IPUHN45321_L021000000,N45321_,L02,2011,0.0
IPUHN45321_L021000000,N45321_,L02,2012,-2.7
IPUHN45321_L021000000,N45321_,L02,2013,-4.2
IPUHN45321_L021000000,N45321_,L02,2014,-2.2
IPUHN45321_L021000000,N45321_,L02,2015,-0.2
IPUHN45321_L021000000,N45321_,L02,2016,-4.0
IPUHN45321_L021000000,N45321_,L02,2017,-4.8
IPUHN45321_L021000000,N45321_,L02,2018,-2.7
IPUHN45321_L021000000,N45321_,L02,2019,-0.3
IPUHN45321_L021000000,N45321_,L02,2020,-8.0
IPUHN45321_L021000000,N45321_,L02,2021,0.8
IPUHN45321_L021000000,N45321_,L02,2022,-8.0
IPUHN45321_L021000000,N45321_,L02,2023,2.0
IPUHN45321_L021000000,N45321_,L02,2024,-9.9
IPUHN45321_L021000000,N45321_,L02,2025,-5.4
IPUHN45321_T300000000,N45321_,T30,1987,6602.000
IPUHN45321_T300000000,N45321_,T30,1988,7620.000
IPUHN45321_T300000000,N45321_,T30,1989,8769.000
IPUHN45321_T300000000,N45321_,T30,1990,8920.000
IPUHN45321_T300000000,N45321_,T30,1991,8978.000
IPUHN45321_T300000000,N45321_,T30,1992,9184.000
IPUHN45321_T300000000,N45321_,T30,1993,11127.000
IPUHN45321_T300000000,N45321_,T30,1994,13235.000
IPUHN45321_T300000000,N45321_,T30,1995,14824.000
IPUHN45321_T300000000,N45321_,T30,1996,15592.000
IPUHN45321_T300000000,N45321_,T30,1997,17334.000
IPUHN45321_T300000000,N45321_,T30,1998,19522.000
IPUHN45321_T300000000,N45321_,T30,1999,21600.000
IPUHN45321_T300000000,N45321_,T30,2000,22748.000
IPUHN45321_T300000000,N45321_,T30,2001,20885.000
IPUHN45321_T300000000,N45321_,T30,2002,20961.000
IPUHN45321_T300000000,N45321_,T30,2003,21017.000
IPUHN45321_T300000000,N45321_,T30,2004,21685.000
IPUHN45321_T300000000,N45321_,T30,2005,22162.000
IPUHN45321_T300000000,N45321_,T30,2006,22788.000
IPUHN45321_T300000000,N45321_,T30,2007,23204.000
IPUHN45321_T300000000,N45321_,T30,2008,21272.000
IPUHN45321_T300000000,N45321_,T30,2009,19397.000
IPUHN45321_T300000000,N45321_,T30,2010,18774.000
IPUHN45321_T300000000,N45321_,T30,2011,18117.000
IPUHN45321_T300000000,N45321_,T30,2012,17401.000
IPUHN45321_T300000000,N45321_,T30,2013,16552.000
IPUHN45321_T300000000,N45321_,T30,2014,15670.000
IPUHN45321_T300000000,N45321_,T30,2015,14496.000
IPUHN45321_T300000000,N45321_,T30,2016,13288.000
IPUHN45321_T300000000,N45321_,T30,2017,12261.000
IPUHN45321_T300000000,N45321_,T30,2018,11306.000
IPUHN45321_T300000000,N45321_,T30,2019,10699.000
IPUHN45321_T300000000,N45321_,T30,2020,10175.000
IPUHN45321_T300000000,N45321_,T30,2021,10142.000
IPUHN45321_T300000000,N45321_,T30,2022,9988.000
IPUHN45321_T300000000,N45321_,T30,2023,9785.359
IPUHN45321_T300000000,N45321_,T30,2024,8009.273
IPUHN45321_T300000000,N45321_,T30,2025,7553.332
IPUHN45321_T301000000,N45321_,T30,1988,15.4
IPUHN45321_T301000000,N45321_,T30,1989,15.1
IPUHN45321_T301000000,N45321_,T30,1990,1.7
IPUHN45321_T301000000,N45321_,T30,1991,0.7
IPUHN45321_T301000000,N45321_,T30,1992,2.3
IPUHN45321_T301000000,N45321_,T30,1993,21.2
IPUHN45321_T301000000,N45321_,T30,1994,18.9
IPUHN45321_T301000000,N45321_,T30,1995,12.0
IPUHN45321_T301000000,N45321_,T30,1996,5.2
IPUHN45321_T301000000,N45321_,T30,1997,11.2
IPUHN45321_T301000000,N45321_,T30,1998,12.6
IPUHN45321_T301000000,N45321_,T30,1999,10.6
IPUHN45321_T301000000,N45321_,T30,2000,5.3
IPUHN45321_T301000000,N45321_,T30,2001,-8.2
IPUHN45321_T301000000,N45321_,T30,2002,0.4
IPUHN45321_T301000000,N45321_,T30,2003,0.3
IPUHN45321_T301000000,N45321_,T30,2004,3.2
IPUHN45321_T301000000,N45321_,T30,2005,2.2
IPUHN45321_T301000000,N45321_,T30,2006,2.8
IPUHN45321_T301000000,N45321_,T30,2007,1.8
IPUHN45321_T301000000,N45321_,T30,2008,-8.3
IPUHN45321_T301000000,N45321_,T30,2009,-8.8
IPUHN45321_T301000000,N45321_,T30,2010,-3.2
IPUHN45321_T301000000,N45321_,T30,2011,-3.5
IPUHN45321_T301000000,N45321_,T30,2012,-4.0
